Unnamed: 0.1,Unnamed: 0,id,latitude,longitude,time,edge,speed,traj_future,angle,time1
73,73,4,1,1,8794,A,0,A,0,11-10
74,74,4,1,1,8915,A,0,A,0,11-10
75,75,4,1,1,9035,A,0,A,0,11-10
76,76,4,1,1,9156,A,0,A,0,11-10
77,77,4,1,1,9276,A,0,A,0,11-10
78,78,4,1,1,9397,A,0.57168455,D,194.1627263,11-10
79,79,4,1,1,9517,D,0,D,0,11-10
80,80,4,1,1,9637,D,0,D,0,11-10
81,81,4,1,1,9758,D,0,D,0,11-10
82,82,4,1,1,9878,D,0,D,0,11-10
83,83,4,1,1,9999,D,0,D,0,11-10
84,84,4,1,1,10119,D,0,D,0,11-10
85,85,4,1,1,10240,D,0,D,0,11-10
86,86,4,1,1,10360,D,0.45613177,B,278.8906097,11-10
87,87,4,1,1,10481,B,0,B,0,11-10
88,88,4,1,1,10601,B,0,B,0,11-10
89,89,4,1,1,10722,B,0,B,0,11-10
90,90,4,1,1,10842,B,0,B,0,01-12
91,91,4,1,1,10963,B,0,B,0,01-12
92,92,4,1,1,11083,B,0,B,0,01-12
93,93,4,1,1,11204,B,0,B,0,01-12
94,94,4,1,1,11324,B,0.75682538,A,62.4590671,01-12
95,95,4,1,1,11445,A,0,A,0,01-12
96,96,4,1,1,11565,A,0,A,0,01-12
97,97,4,1,1,11686,A,0,A,0,01-12
98,98,4,1,1,11806,A,0,A,0,01-12
99,99,4,1,1,11926,A,0,A,0,01-12
100,100,4,1,1,12047,A,0,A,0,01-12
101,101,4,1,1,12167,A,0,A,0,01-12
102,102,4,1,1,12288,A,0.47327359,B,272.7226574,01-12
103,103,4,1,1,12408,B,0,B,0,01-12
104,104,4,1,1,12529,B,0,B,0,01-12
105,105,4,1,1,12649,B,0,B,0,01-12
106,106,4,1,1,12770,B,0,B,0,01-12
107,107,4,1,1,12890,B,0,B,0,01-12
108,108,4,1,1,13011,B,0,B,0,01-12
109,109,4,1,1,13131,B,0,B,0,01-12
110,110,4,1,1,13252,B,0.43523521,C,171.7221204,01-12
111,111,4,1,1,13372,C,0,C,0,01-12
112,112,4,1,1,13493,C,0,C,0,01-12
113,113,4,1,1,13613,C,0,C,0,01-12
114,114,4,1,1,13734,C,0,C,0,01-12
115,115,4,1,1,13854,C,0,C,0,01-12
116,116,4,1,1,13975,C,0,C,0,01-12
117,117,4,1,1,14095,C,0,C,0,01-12
118,118,4,1,1,14216,C,0.4514543,B,171.7743789,01-12
119,119,4,1,1,14336,B,0,B,0,01-12
120,120,4,1,1,14457,B,0,B,0,02-1
121,121,4,1,1,14577,B,0,B,0,02-1
122,122,4,1,1,14698,B,0,B,0,02-1
123,123,4,1,1,14818,B,0,B,0,02-1
124,124,4,1,1,14939,B,0,B,0,02-1
125,125,4,1,1,15059,B,0,B,0,02-1
126,126,4,1,1,15180,B,0.58642477,C,189.577127,02-1
127,127,4,1,1,15300,C,0,C,0,02-1
128,128,4,1,1,15421,C,0,C,0,02-1
129,129,4,1,1,15541,C,0,C,0,02-1
130,130,4,1,1,15662,C,0,C,0,02-1
131,131,4,1,1,15782,C,0,C,0,02-1
132,132,4,1,1,15902,C,0,C,0,02-1
133,133,4,1,1,16023,C,0,C,0,02-1
134,134,4,1,1,16143,C,0.79265862,D,100.5122777,02-1
135,135,4,1,1,16264,D,0,D,0,02-1
136,136,4,1,1,16384,D,0,D,0,02-1
137,137,4,1,1,16505,D,0,D,0,02-1
138,138,4,1,1,16625,D,0,D,0,02-1
139,139,4,1,1,16746,D,0,D,0,02-1
140,140,4,1,1,16866,D,0,D,0,02-1
141,141,4,1,1,16987,D,0,D,0,02-1
142,142,4,1,1,17107,D,0.75150757,C,191.6504983,02-1
143,143,4,1,1,17228,C,0,C,0,02-1
144,144,4,1,1,17348,C,0,C,0,02-1
145,145,4,1,1,17469,C,0,C,0,02-1
146,146,4,1,1,17589,C,0,C,0,02-1
147,147,4,1,1,17710,C,0,C,0,02-1
148,148,4,1,1,17830,C,0,C,0,02-1
149,149,4,1,1,17951,C,0,C,0,02-1
150,150,4,1,1,18071,C,0.56655576,D,83.42559764,03-2
151,151,4,1,1,18192,D,0,D,0,03-2
152,152,4,1,1,18312,D,0,D,0,03-2
153,153,4,1,1,18432,D,0,D,0,03-2
154,154,4,1,1,18553,D,0,D,0,03-2
155,155,4,1,1,18673,D,0,D,0,03-2
156,156,4,1,1,18794,D,0,D,0,03-2
157,157,4,1,1,18914,D,0,D,0,03-2
158,158,4,1,1,19035,D,0.53823305,B,274.8671933,03-2
159,159,4,1,1,19155,B,0,B,0,03-2
160,160,4,1,1,19276,B,0,B,0,03-2
161,161,4,1,1,19396,B,0,B,0,03-2
162,162,4,1,1,19517,B,0,B,0,03-2
163,163,4,1,1,19637,B,0,B,0,03-2
164,164,4,1,1,19758,B,0,B,0,03-2
165,165,4,1,1,19878,B,0,B,0,03-2
166,166,4,1,1,19999,B,0.53839203,D,70.35782694,03-2
167,167,4,1,1,20119,D,0,D,0,03-2
168,168,4,1,1,20239,D,0,D,0,03-2
169,169,4,1,1,20360,D,0,D,0,03-2
170,170,4,1,1,20480,D,0,D,0,03-2
171,171,4,1,1,20601,D,0,D,0,03-2
172,172,4,1,1,20721,D,0,D,0,03-2
173,173,4,1,1,20842,D,0,D,0,03-2
174,174,4,1,1,20962,D,0.59361788,C,168.8277673,03-2
175,175,4,1,1,21083,C,0,C,0,03-2
176,176,4,1,1,21203,C,0,C,0,03-2
177,177,4,1,1,21324,C,0,C,0,03-2
178,178,4,1,1,21444,C,0,C,0,03-2
179,179,4,1,1,21565,C,0,C,0,03-2
180,180,4,1,1,21685,C,0,C,0,04-3
181,181,4,1,1,21806,C,0,C,0,04-3
182,182,4,1,1,21926,C,0.53924082,B,165.7073477,04-3
183,183,4,1,1,22047,B,0,B,0,04-3
184,184,4,1,1,22167,B,0,B,0,04-3
185,185,4,1,1,22288,B,0,B,0,04-3
186,186,4,1,1,22408,B,0,B,0,04-3
187,187,4,1,1,22529,B,0,B,0,04-3
188,188,4,1,1,22649,B,0,B,0,04-3
189,189,4,1,1,22770,B,0,B,0,04-3
190,190,4,1,1,22890,B,0.77357506,A,54.65131544,04-3
191,191,4,1,1,23011,A,0,A,0,04-3
192,192,4,1,1,23131,A,0,A,0,04-3
193,193,4,1,1,23252,A,0,A,0,04-3
194,194,4,1,1,23372,A,0,A,0,04-3
195,195,4,1,1,23493,A,0,A,0,04-3
196,196,4,1,1,23613,A,0,A,0,04-3
197,197,4,1,1,23734,A,0,A,0,04-3
198,198,4,1,1,23854,A,0.58297951,D,175.5347687,04-3
199,199,4,1,1,23975,D,0,D,0,04-3
200,200,4,1,1,24095,D,0,D,0,04-3
201,201,4,1,1,24216,D,0,D,0,04-3
202,202,4,1,1,24336,D,0,D,0,04-3
203,203,4,1,1,24456,D,0,D,0,04-3
204,204,4,1,1,24577,D,0,D,0,04-3
205,205,4,1,1,24697,D,0,D,0,04-3
206,206,4,1,1,24818,D,0.67383907,C,188.043859,04-3
207,207,4,1,1,24938,C,0,C,0,04-3
208,208,4,1,1,25059,C,0,C,0,04-3
209,209,4,1,1,25179,C,0,C,0,04-3
210,210,4,1,1,25300,C,0,C,0,05-4
211,211,4,1,1,25420,C,0,C,0,05-4
212,212,4,1,1,25541,C,0,C,0,05-4
213,213,4,1,1,25661,C,0,C,0,05-4
214,214,4,1,1,25782,C,0.44308117,A,233.0631464,05-4
215,215,4,1,1,25902,A,0,A,0,05-4
216,216,4,1,1,26023,A,0,A,0,05-4
217,217,4,1,1,26143,A,0,A,0,05-4
218,218,4,1,1,26264,A,0,A,0,05-4
219,219,4,1,1,26384,A,0,A,0,05-4
220,220,4,1,1,26504,A,0,A,0,05-4
221,221,4,1,1,26625,A,0,A,0,05-4
222,222,4,1,1,26745,A,0.68073981,B,276.9778498,05-4
223,223,4,1,1,26866,B,0,B,0,05-4
224,224,4,1,1,26986,B,0,B,0,05-4
225,225,4,1,1,27107,B,0,B,0,05-4
226,226,4,1,1,27227,B,0,B,0,05-4
227,227,4,1,1,27348,B,0,B,0,05-4
228,228,4,1,1,27468,B,0,B,0,05-4
229,229,4,1,1,27589,B,0,B,0,05-4
230,230,4,1,1,27709,B,0.75180775,C,167.668903,05-4
231,231,4,1,1,27830,C,0,C,0,05-4
232,232,4,1,1,27950,C,0,C,0,05-4
233,233,4,1,1,28071,C,0,C,0,05-4
234,234,4,1,1,28191,C,0,C,0,05-4
235,235,4,1,1,28312,C,0,C,0,05-4
236,236,4,1,1,28432,C,0,C,0,05-4
237,237,4,1,1,28553,C,0,C,0,05-4
