Unnamed: 0.1,Unnamed: 0,id,latitude,longitude,time,edge,speed,traj_future,angle,time1
87,87,5,1,1,10482,A,0,A,0,11-10
88,88,5,1,1,10602,A,0,A,0,11-10
89,89,5,1,1,10723,A,0,A,0,11-10
90,90,5,1,1,10843,A,0,A,0,01-12
91,91,5,1,1,10964,A,0,A,0,01-12
92,92,5,1,1,11084,A,0,A,0,01-12
93,93,5,1,1,11204,A,0,A,0,01-12
94,94,5,1,1,11325,A,0.55822908,B,264.0668554,01-12
95,95,5,1,1,11445,B,0,B,0,01-12
96,96,5,1,1,11566,B,0,B,0,01-12
97,97,5,1,1,11686,B,0,B,0,01-12
98,98,5,1,1,11807,B,0,B,0,01-12
99,99,5,1,1,11927,B,0,B,0,01-12
100,100,5,1,1,12048,B,0,B,0,01-12
101,101,5,1,1,12168,B,0,B,0,01-12
102,102,5,1,1,12289,B,0.47383318,D,71.75919513,01-12
103,103,5,1,1,12409,D,0,D,0,01-12
104,104,5,1,1,12530,D,0,D,0,01-12
105,105,5,1,1,12650,D,0,D,0,01-12
106,106,5,1,1,12771,D,0,D,0,01-12
107,107,5,1,1,12891,D,0,D,0,01-12
108,108,5,1,1,13012,D,0,D,0,01-12
109,109,5,1,1,13132,D,0,D,0,01-12
110,110,5,1,1,13253,D,0.43291444,A,178.4446943,01-12
111,111,5,1,1,13373,A,0,A,0,01-12
112,112,5,1,1,13493,A,0,A,0,01-12
113,113,5,1,1,13614,A,0,A,0,01-12
114,114,5,1,1,13734,A,0,A,0,01-12
115,115,5,1,1,13855,A,0,A,0,01-12
116,116,5,1,1,13975,A,0,A,0,01-12
117,117,5,1,1,14096,A,0,A,0,01-12
118,118,5,1,1,14216,A,0.4461635,C,50.15864131,01-12
119,119,5,1,1,14336,C,0,C,0,01-12
120,120,5,1,1,14457,C,0,C,0,02-1
121,121,5,1,1,14577,C,0,C,0,02-1
122,122,5,1,1,14698,C,0,C,0,02-1
123,123,5,1,1,14818,C,0,C,0,02-1
124,124,5,1,1,14939,C,0,C,0,02-1
125,125,5,1,1,15059,C,0,C,0,02-1
126,126,5,1,1,15180,C,0.60751524,B,161.3087323,02-1
127,127,5,1,1,15300,B,0,B,0,02-1
128,128,5,1,1,15421,B,0,B,0,02-1
129,129,5,1,1,15541,B,0,B,0,02-1
130,130,5,1,1,15662,B,0,B,0,02-1
131,131,5,1,1,15782,B,0,B,0,02-1
132,132,5,1,1,15903,B,0,B,0,02-1
133,133,5,1,1,16023,B,0,B,0,02-1
134,134,5,1,1,16144,B,0.67006492,C,184.1172732,02-1
135,135,5,1,1,16264,C,0,C,0,02-1
136,136,5,1,1,16385,C,0,C,0,02-1
137,137,5,1,1,16505,C,0,C,0,02-1
138,138,5,1,1,16626,C,0,C,0,02-1
139,139,5,1,1,16746,C,0,C,0,02-1
140,140,5,1,1,16867,C,0,C,0,02-1
141,141,5,1,1,16987,C,0,C,0,02-1
142,142,5,1,1,17108,C,0.65647702,B,188.7428487,02-1
143,143,5,1,1,17228,B,0,B,0,02-1
144,144,5,1,1,17349,B,0,B,0,02-1
145,145,5,1,1,17469,B,0,B,0,02-1
146,146,5,1,1,17589,B,0,B,0,02-1
147,147,5,1,1,17710,B,0,B,0,02-1
148,148,5,1,1,17830,B,0,B,0,02-1
149,149,5,1,1,17951,B,0,B,0,02-1
150,150,5,1,1,18071,B,0.69594703,C,184.7757349,03-2
151,151,5,1,1,18192,C,0,C,0,03-2
152,152,5,1,1,18312,C,0,C,0,03-2
153,153,5,1,1,18433,C,0,C,0,03-2
154,154,5,1,1,18553,C,0,C,0,03-2
155,155,5,1,1,18674,C,0,C,0,03-2
156,156,5,1,1,18794,C,0,C,0,03-2
157,157,5,1,1,18915,C,0,C,0,03-2
158,158,5,1,1,19035,C,0.71081463,D,83.53972853,03-2
159,159,5,1,1,19155,D,0,D,0,03-2
160,160,5,1,1,19276,D,0,D,0,03-2
161,161,5,1,1,19396,D,0,D,0,03-2
162,162,5,1,1,19517,D,0,D,0,03-2
163,163,5,1,1,19637,D,0,D,0,03-2
164,164,5,1,1,19758,D,0,D,0,03-2
165,165,5,1,1,19878,D,0,D,0,03-2
166,166,5,1,1,19999,D,0.71447368,B,274.8096717,03-2
167,167,5,1,1,20119,B,0,B,0,03-2
168,168,5,1,1,20240,B,0,B,0,03-2
169,169,5,1,1,20360,B,0,B,0,03-2
170,170,5,1,1,20481,B,0,B,0,03-2
171,171,5,1,1,20601,B,0,B,0,03-2
172,172,5,1,1,20721,B,0,B,0,03-2
173,173,5,1,1,20842,B,0,B,0,03-2
174,174,5,1,1,20962,B,0.56672684,D,59.34372219,03-2
175,175,5,1,1,21083,D,0,D,0,03-2
176,176,5,1,1,21203,D,0,D,0,03-2
177,177,5,1,1,21324,D,0,D,0,03-2
178,178,5,1,1,21444,D,0,D,0,03-2
179,179,5,1,1,21565,D,0,D,0,03-2
180,180,5,1,1,21685,D,0,D,0,04-3
181,181,5,1,1,21806,D,0,D,0,04-3
182,182,5,1,1,21926,D,0.47812916,C,169.9472518,04-3
183,183,5,1,1,22046,C,0,C,0,04-3
184,184,5,1,1,22167,C,0,C,0,04-3
185,185,5,1,1,22287,C,0,C,0,04-3
186,186,5,1,1,22408,C,0,C,0,04-3
187,187,5,1,1,22528,C,0,C,0,04-3
188,188,5,1,1,22649,C,0,C,0,04-3
189,189,5,1,1,22769,C,0,C,0,04-3
190,190,5,1,1,22890,C,0.60760709,B,179.6583893,04-3
191,191,5,1,1,23010,B,0,B,0,04-3
192,192,5,1,1,23131,B,0,B,0,04-3
193,193,5,1,1,23251,B,0,B,0,04-3
194,194,5,1,1,23372,B,0,B,0,04-3
195,195,5,1,1,23492,B,0,B,0,04-3
196,196,5,1,1,23613,B,0,B,0,04-3
197,197,5,1,1,23733,B,0,B,0,04-3
198,198,5,1,1,23854,B,0.62697204,A,67.21846384,04-3
199,199,5,1,1,23974,A,0,A,0,04-3
200,200,5,1,1,24094,A,0,A,0,04-3
201,201,5,1,1,24215,A,0,A,0,04-3
202,202,5,1,1,24336,A,0,A,0,04-3
203,203,5,1,1,24456,A,0,A,0,04-3
204,204,5,1,1,24576,A,0,A,0,04-3
205,205,5,1,1,24697,A,0,A,0,04-3
206,206,5,1,1,24817,A,0.64964288,B,267.1904188,04-3
207,207,5,1,1,24938,B,0,B,0,04-3
208,208,5,1,1,25058,B,0,B,0,04-3
209,209,5,1,1,25179,B,0,B,0,04-3
210,210,5,1,1,25299,B,0,B,0,05-4
211,211,5,1,1,25420,B,0,B,0,05-4
212,212,5,1,1,25540,B,0,B,0,05-4
213,213,5,1,1,25661,B,0,B,0,05-4
214,214,5,1,1,25781,B,0.44239805,C,177.5786688,05-4
215,215,5,1,1,25902,C,0,C,0,05-4
216,216,5,1,1,26022,C,0,C,0,05-4
217,217,5,1,1,26143,C,0,C,0,05-4
218,218,5,1,1,26263,C,0,C,0,05-4
219,219,5,1,1,26384,C,0,C,0,05-4
220,220,5,1,1,26504,C,0,C,0,05-4
221,221,5,1,1,26625,C,0,C,0,05-4
222,222,5,1,1,26745,C,0.66901599,B,161.7145,05-4
223,223,5,1,1,26866,B,0,B,0,05-4
224,224,5,1,1,26986,B,0,B,0,05-4
225,225,5,1,1,27107,B,0,B,0,05-4
226,226,5,1,1,27227,B,,,,05-4
