Unnamed: 0.1,Unnamed: 0,id,latitude,longitude,time,edge,speed,traj_future,angle,time1
41,41,5,1,1,2400,B,1.2,P,184.3,9-10
0,0,5,1,1,3600,P,1.2127994,C,147.7783,10-11
1,1,5,1,1,3660,C,1.6484169,C,171.219,10-11
2,2,5,1,1,3720,C,0.7044954,I,230.23036,10-11
3,3,5,1,1,3780,I,1.52,E,190.0,10-11
4,4,5,1,1,3840,E,1.396894,M,182.59348,10-11
5,5,5,1,1,3900,M,1.52,P,159.0,10-11
6,6,5,1,1,3960,P,1.0600669,P,148.1022,10-11
7,7,5,1,1,4020,P,1.1595367,C,140.06323,10-11
8,8,5,1,1,4080,C,1.0341027,K,147.65488,10-11
9,9,5,1,1,4140,K,1.3775878,K,241.0,10-11
10,10,5,1,1,4200,K,0.7599711,A,162.5,10-11
11,11,5,1,1,4260,A,0.6394985,A,226.9204,10-11
12,12,5,1,1,4320,A,1.3788558,C,188.18079,10-11
13,13,5,1,1,4380,C,1.256289,Z,198.02357,10-11
14,14,5,1,1,4440,Z,0.92531735,H,86.5,10-11
15,15,5,1,1,4500,H,0.4233598,L,236.87799,10-11
16,16,5,1,1,4560,L,1.1334885,Z,193.67496,10-11
17,17,5,1,1,4620,Z,0.9814797,G,186.29286,10-11
18,18,5,1,1,4680,G,1.0665321,M,213.67018,10-11
19,19,5,1,1,4740,M,0.8812676,C,175.97853,10-11
20,20,5,1,1,4800,C,1.52,M,144.0,10-11
21,21,5,1,1,4860,M,0.68084204,I,105.53296,10-11
22,22,5,1,1,4920,I,1.1928649,O,127.650116,10-11
23,23,5,1,1,4980,O,0.34956518,L,83.260155,10-11
24,24,5,1,1,5040,L,0.6308978,I,169.86638,10-11
25,25,5,1,1,5100,I,1.659995,D,82.0593,10-11
26,26,5,1,1,5160,D,0.76,F,160.0,10-11
27,27,5,1,1,5220,F,1.0297074,O,228.14104,10-11
28,28,5,1,1,5280,O,2.28,F,169.0,10-11
29,29,5,1,1,5340,F,1.1368768,O,111.99725,10-11
30,30,5,1,1,5400,O,1.52,C,104.0,10-11
31,31,5,1,1,5460,C,1.52,Z,149.0,10-11
32,32,5,1,1,5520,Z,1.0791049,G,160.08249,10-11
33,33,5,1,1,5580,G,0.59093475,N,202.57115,10-11
34,34,5,1,1,5640,N,0.6131275,F,159.50905,10-11
35,35,5,1,1,5700,F,0.76,B,146.0,10-11
36,36,5,1,1,5760,B,1.52,B,213.0,10-11
37,37,5,1,1,5820,B,0.0,B,0.0,10-11
38,38,5,1,1,5880,B,0.0,B,0.0,10-11
39,39,5,1,1,5940,B,0.0,B,0.0,10-11
41,41,5,1,1,6000,B,1.2,P,184.3,10-11
0,0,5,1,1,7200,P,1.2127994,C,147.7783,11-12
1,1,5,1,1,7260,C,1.6484169,C,171.219,11-12
2,2,5,1,1,7320,C,0.7044954,I,230.23036,11-12
3,3,5,1,1,7380,I,1.52,E,190.0,11-12
4,4,5,1,1,7440,E,1.396894,M,182.59348,11-12
5,5,5,1,1,7500,M,1.52,P,159.0,11-12
6,6,5,1,1,7560,P,1.0600669,P,148.1022,11-12
7,7,5,1,1,7620,P,1.1595367,C,140.06323,11-12
8,8,5,1,1,7680,C,1.0341027,K,147.65488,11-12
9,9,5,1,1,7740,K,1.3775878,K,241.0,11-12
10,10,5,1,1,7800,K,0.7599711,A,162.5,11-12
11,11,5,1,1,7860,A,0.6394985,A,226.9204,11-12
12,12,5,1,1,7920,A,1.3788558,C,188.18079,11-12
13,13,5,1,1,7980,C,1.256289,Z,198.02357,11-12
14,14,5,1,1,8040,Z,0.92531735,H,86.5,11-12
15,15,5,1,1,8100,H,0.4233598,L,236.87799,11-12
16,16,5,1,1,8160,L,1.1334885,Z,193.67496,11-12
17,17,5,1,1,8220,Z,0.9814797,G,186.29286,11-12
18,18,5,1,1,8280,G,1.0665321,M,213.67018,11-12
19,19,5,1,1,8340,M,0.8812676,C,175.97853,11-12
20,20,5,1,1,8400,C,1.52,M,144.0,11-12
21,21,5,1,1,8460,M,0.68084204,I,105.53296,11-12
22,22,5,1,1,8520,I,1.1928649,O,127.650116,11-12
23,23,5,1,1,8580,O,0.34956518,L,83.260155,11-12
24,24,5,1,1,8640,L,0.6308978,I,169.86638,11-12
25,25,5,1,1,8700,I,1.659995,D,82.0593,11-12
26,26,5,1,1,8760,D,0.76,F,160.0,11-12
27,27,5,1,1,8820,F,1.0297074,O,228.14104,11-12
28,28,5,1,1,8880,O,2.28,F,169.0,11-12
29,29,5,1,1,8940,F,1.1368768,O,111.99725,11-12
30,30,5,1,1,9000,O,1.52,C,104.0,11-12
31,31,5,1,1,9060,C,1.52,Z,149.0,11-12
32,32,5,1,1,9120,Z,1.0791049,G,160.08249,11-12
33,33,5,1,1,9180,G,0.59093475,N,202.57115,11-12
34,34,5,1,1,9240,N,0.6131275,F,159.50905,11-12
35,35,5,1,1,9300,F,0.76,B,146.0,11-12
36,36,5,1,1,9360,B,1.52,B,213.0,11-12
37,37,5,1,1,9420,B,0.0,B,0.0,11-12
38,38,5,1,1,9480,B,0.0,B,0.0,11-12
39,39,5,1,1,9540,B,0.0,B,0.0,11-12
41,41,5,1,1,9600,B,1.2,P,184.3,11-12
0,0,5,1,1,10800,P,1.2127994,C,147.7783,12-1
1,1,5,1,1,10860,C,1.6484169,C,171.219,12-1
2,2,5,1,1,10920,C,0.7044954,I,230.23036,12-1
3,3,5,1,1,10980,I,1.52,E,190.0,12-1
4,4,5,1,1,11040,E,1.396894,M,182.59348,12-1
5,5,5,1,1,11100,M,1.52,P,159.0,12-1
6,6,5,1,1,11160,P,1.0600669,P,148.1022,12-1
7,7,5,1,1,11220,P,1.1595367,C,140.06323,12-1
8,8,5,1,1,11280,C,1.0341027,K,147.65488,12-1
9,9,5,1,1,11340,K,1.3775878,K,241.0,12-1
10,10,5,1,1,11400,K,0.7599711,A,162.5,12-1
11,11,5,1,1,11460,A,0.6394985,A,226.9204,12-1
12,12,5,1,1,11520,A,1.3788558,C,188.18079,12-1
13,13,5,1,1,11580,C,1.256289,Z,198.02357,12-1
14,14,5,1,1,11640,Z,0.92531735,H,86.5,12-1
15,15,5,1,1,11700,H,0.4233598,L,236.87799,12-1
16,16,5,1,1,11760,L,1.1334885,Z,193.67496,12-1
17,17,5,1,1,11820,Z,0.9814797,G,186.29286,12-1
18,18,5,1,1,11880,G,1.0665321,M,213.67018,12-1
19,19,5,1,1,11940,M,0.8812676,C,175.97853,12-1
20,20,5,1,1,12000,C,1.52,M,144.0,12-1
21,21,5,1,1,12060,M,0.68084204,I,105.53296,12-1
22,22,5,1,1,12120,I,1.1928649,O,127.650116,12-1
23,23,5,1,1,12180,O,0.34956518,L,83.260155,12-1
24,24,5,1,1,12240,L,0.6308978,I,169.86638,12-1
25,25,5,1,1,12300,I,1.659995,D,82.0593,12-1
26,26,5,1,1,12360,D,0.76,F,160.0,12-1
27,27,5,1,1,12420,F,1.0297074,O,228.14104,12-1
28,28,5,1,1,12480,O,2.28,F,169.0,12-1
29,29,5,1,1,12540,F,1.1368768,O,111.99725,12-1
30,30,5,1,1,12600,O,1.52,C,104.0,12-1
31,31,5,1,1,12660,C,1.52,Z,149.0,12-1
32,32,5,1,1,12720,Z,1.0791049,G,160.08249,12-1
33,33,5,1,1,12780,G,0.59093475,N,202.57115,12-1
34,34,5,1,1,12840,N,0.6131275,F,159.50905,12-1
35,35,5,1,1,12900,F,0.76,B,146.0,12-1
36,36,5,1,1,12960,B,1.52,B,213.0,12-1
37,37,5,1,1,13020,B,0.0,B,0.0,12-1
38,38,5,1,1,13080,B,0.0,B,0.0,12-1
39,39,5,1,1,13140,B,0.0,B,0.0,12-1
41,41,5,1,1,13200,B,1.2,P,184.3,12-1
0,0,5,1,1,14400,P,1.2127994,C,147.7783,1-2
1,1,5,1,1,14460,C,1.6484169,C,171.219,1-2
2,2,5,1,1,14520,C,0.7044954,I,230.23036,1-2
3,3,5,1,1,14580,I,1.52,E,190.0,1-2
4,4,5,1,1,14640,E,1.396894,M,182.59348,1-2
5,5,5,1,1,14700,M,1.52,P,159.0,1-2
6,6,5,1,1,14760,P,1.0600669,P,148.1022,1-2
7,7,5,1,1,14820,P,1.1595367,C,140.06323,1-2
8,8,5,1,1,14880,C,1.0341027,K,147.65488,1-2
9,9,5,1,1,14940,K,1.3775878,K,241.0,1-2
10,10,5,1,1,15000,K,0.7599711,A,162.5,1-2
11,11,5,1,1,15060,A,0.6394985,A,226.9204,1-2
12,12,5,1,1,15120,A,1.3788558,C,188.18079,1-2
13,13,5,1,1,15180,C,1.256289,Z,198.02357,1-2
14,14,5,1,1,15240,Z,0.92531735,H,86.5,1-2
15,15,5,1,1,15300,H,0.4233598,L,236.87799,1-2
16,16,5,1,1,15360,L,1.1334885,Z,193.67496,1-2
17,17,5,1,1,15420,Z,0.9814797,G,186.29286,1-2
18,18,5,1,1,15480,G,1.0665321,M,213.67018,1-2
19,19,5,1,1,15540,M,0.8812676,C,175.97853,1-2
20,20,5,1,1,15600,C,1.52,M,144.0,1-2
21,21,5,1,1,15660,M,0.68084204,I,105.53296,1-2
22,22,5,1,1,15720,I,1.1928649,O,127.650116,1-2
23,23,5,1,1,15780,O,0.34956518,L,83.260155,1-2
24,24,5,1,1,15840,L,0.6308978,I,169.86638,1-2
25,25,5,1,1,15900,I,1.659995,D,82.0593,1-2
26,26,5,1,1,15960,D,0.76,F,160.0,1-2
27,27,5,1,1,16020,F,1.0297074,O,228.14104,1-2
28,28,5,1,1,16080,O,2.28,F,169.0,1-2
29,29,5,1,1,16140,F,1.1368768,O,111.99725,1-2
30,30,5,1,1,16200,O,1.52,C,104.0,1-2
31,31,5,1,1,16260,C,1.52,Z,149.0,1-2
32,32,5,1,1,16320,Z,1.0791049,G,160.08249,1-2
33,33,5,1,1,16380,G,0.59093475,N,202.57115,1-2
34,34,5,1,1,16440,N,0.6131275,F,159.50905,1-2
35,35,5,1,1,16500,F,0.76,B,146.0,1-2
36,36,5,1,1,16560,B,1.52,B,213.0,1-2
37,37,5,1,1,16620,B,0.0,B,0.0,1-2
38,38,5,1,1,16680,B,0.0,B,0.0,1-2
39,39,5,1,1,16740,B,0.0,B,0.0,1-2
41,41,5,1,1,16800,B,1.2,P,184.3,1-2
0,0,5,1,1,18000,P,1.2127994,C,147.7783,2-3
1,1,5,1,1,18060,C,1.6484169,C,171.219,2-3
2,2,5,1,1,18120,C,0.7044954,I,230.23036,2-3
3,3,5,1,1,18180,I,1.52,E,190.0,2-3
4,4,5,1,1,18240,E,1.396894,M,182.59348,2-3
5,5,5,1,1,18300,M,1.52,P,159.0,2-3
6,6,5,1,1,18360,P,1.0600669,P,148.1022,2-3
7,7,5,1,1,18420,P,1.1595367,C,140.06323,2-3
8,8,5,1,1,18480,C,1.0341027,K,147.65488,2-3
9,9,5,1,1,18540,K,1.3775878,K,241.0,2-3
10,10,5,1,1,18600,K,0.7599711,A,162.5,2-3
11,11,5,1,1,18660,A,0.6394985,A,226.9204,2-3
12,12,5,1,1,18720,A,1.3788558,C,188.18079,2-3
13,13,5,1,1,18780,C,1.256289,Z,198.02357,2-3
14,14,5,1,1,18840,Z,0.92531735,H,86.5,2-3
15,15,5,1,1,18900,H,0.4233598,L,236.87799,2-3
16,16,5,1,1,18960,L,1.1334885,Z,193.67496,2-3
17,17,5,1,1,19020,Z,0.9814797,G,186.29286,2-3
18,18,5,1,1,19080,G,1.0665321,M,213.67018,2-3
19,19,5,1,1,19140,M,0.8812676,C,175.97853,2-3
20,20,5,1,1,19200,C,1.52,M,144.0,2-3
21,21,5,1,1,19260,M,0.68084204,I,105.53296,2-3
22,22,5,1,1,19320,I,1.1928649,O,127.650116,2-3
23,23,5,1,1,19380,O,0.34956518,L,83.260155,2-3
24,24,5,1,1,19440,L,0.6308978,I,169.86638,2-3
25,25,5,1,1,19500,I,1.659995,D,82.0593,2-3
26,26,5,1,1,19560,D,0.76,F,160.0,2-3
27,27,5,1,1,19620,F,1.0297074,O,228.14104,2-3
28,28,5,1,1,19680,O,2.28,F,169.0,2-3
29,29,5,1,1,19740,F,1.1368768,O,111.99725,2-3
30,30,5,1,1,19800,O,1.52,C,104.0,2-3
31,31,5,1,1,19860,C,1.52,Z,149.0,2-3
32,32,5,1,1,19920,Z,1.0791049,G,160.08249,2-3
33,33,5,1,1,19980,G,0.59093475,N,202.57115,2-3
34,34,5,1,1,20040,N,0.6131275,F,159.50905,2-3
35,35,5,1,1,20100,F,0.76,B,146.0,2-3
36,36,5,1,1,20160,B,1.52,B,213.0,2-3
37,37,5,1,1,20220,B,0.0,B,0.0,2-3
38,38,5,1,1,20280,B,0.0,B,0.0,2-3
39,39,5,1,1,20340,B,0.0,B,0.0,2-3
41,41,5,1,1,20400,B,1.2,P,184.3,2-3
0,0,5,1,1,21600,P,1.2127994,C,147.7783,3-4
1,1,5,1,1,21660,C,1.6484169,C,171.219,3-4
2,2,5,1,1,21720,C,0.7044954,I,230.23036,3-4
3,3,5,1,1,21780,I,1.52,E,190.0,3-4
4,4,5,1,1,21840,E,1.396894,M,182.59348,3-4
5,5,5,1,1,21900,M,1.52,P,159.0,3-4
6,6,5,1,1,21960,P,1.0600669,P,148.1022,3-4
7,7,5,1,1,22020,P,1.1595367,C,140.06323,3-4
8,8,5,1,1,22080,C,1.0341027,K,147.65488,3-4
9,9,5,1,1,22140,K,1.3775878,K,241.0,3-4
10,10,5,1,1,22200,K,0.7599711,A,162.5,3-4
11,11,5,1,1,22260,A,0.6394985,A,226.9204,3-4
12,12,5,1,1,22320,A,1.3788558,C,188.18079,3-4
13,13,5,1,1,22380,C,1.256289,Z,198.02357,3-4
14,14,5,1,1,22440,Z,0.92531735,H,86.5,3-4
15,15,5,1,1,22500,H,0.4233598,L,236.87799,3-4
16,16,5,1,1,22560,L,1.1334885,Z,193.67496,3-4
17,17,5,1,1,22620,Z,0.9814797,G,186.29286,3-4
18,18,5,1,1,22680,G,1.0665321,M,213.67018,3-4
19,19,5,1,1,22740,M,0.8812676,C,175.97853,3-4
20,20,5,1,1,22800,C,1.52,M,144.0,3-4
21,21,5,1,1,22860,M,0.68084204,I,105.53296,3-4
22,22,5,1,1,22920,I,1.1928649,O,127.650116,3-4
23,23,5,1,1,22980,O,0.34956518,L,83.260155,3-4
24,24,5,1,1,23040,L,0.6308978,I,169.86638,3-4
25,25,5,1,1,23100,I,1.659995,D,82.0593,3-4
26,26,5,1,1,23160,D,0.76,F,160.0,3-4
27,27,5,1,1,23220,F,1.0297074,O,228.14104,3-4
28,28,5,1,1,23280,O,2.28,F,169.0,3-4
29,29,5,1,1,23340,F,1.1368768,O,111.99725,3-4
30,30,5,1,1,23400,O,1.52,C,104.0,3-4
31,31,5,1,1,23460,C,1.52,Z,149.0,3-4
32,32,5,1,1,23520,Z,1.0791049,G,160.08249,3-4
33,33,5,1,1,23580,G,0.59093475,N,202.57115,3-4
34,34,5,1,1,23640,N,0.6131275,F,159.50905,3-4
35,35,5,1,1,23700,F,0.76,B,146.0,3-4
36,36,5,1,1,23760,B,1.52,B,213.0,3-4
37,37,5,1,1,23820,B,0.0,B,0.0,3-4
38,38,5,1,1,23880,B,0.0,B,0.0,3-4
39,39,5,1,1,23940,B,0.0,B,0.0,3-4
41,41,5,1,1,24000,B,1.2,P,184.3,3-4
0,0,5,1,1,25200,P,1.2127994,C,147.7783,4-5
1,1,5,1,1,25260,C,1.6484169,C,171.219,4-5
2,2,5,1,1,25320,C,0.7044954,I,230.23036,4-5
3,3,5,1,1,25380,I,1.52,E,190.0,4-5
4,4,5,1,1,25440,E,1.396894,M,182.59348,4-5
5,5,5,1,1,25500,M,1.52,P,159.0,4-5
6,6,5,1,1,25560,P,1.0600669,P,148.1022,4-5
7,7,5,1,1,25620,P,1.1595367,C,140.06323,4-5
8,8,5,1,1,25680,C,1.0341027,K,147.65488,4-5
9,9,5,1,1,25740,K,1.3775878,K,241.0,4-5
10,10,5,1,1,25800,K,0.7599711,A,162.5,4-5
11,11,5,1,1,25860,A,0.6394985,A,226.9204,4-5
12,12,5,1,1,25920,A,1.3788558,C,188.18079,4-5
13,13,5,1,1,25980,C,1.256289,Z,198.02357,4-5
14,14,5,1,1,26040,Z,0.92531735,H,86.5,4-5
15,15,5,1,1,26100,H,0.4233598,L,236.87799,4-5
16,16,5,1,1,26160,L,1.1334885,Z,193.67496,4-5
17,17,5,1,1,26220,Z,0.9814797,G,186.29286,4-5
18,18,5,1,1,26280,G,1.0665321,M,213.67018,4-5
19,19,5,1,1,26340,M,0.8812676,C,175.97853,4-5
20,20,5,1,1,26400,C,1.52,M,144.0,4-5
21,21,5,1,1,26460,M,0.68084204,I,105.53296,4-5
22,22,5,1,1,26520,I,1.1928649,O,127.650116,4-5
23,23,5,1,1,26580,O,0.34956518,L,83.260155,4-5
24,24,5,1,1,26640,L,0.6308978,I,169.86638,4-5
25,25,5,1,1,26700,I,1.659995,D,82.0593,4-5
26,26,5,1,1,26760,D,0.76,F,160.0,4-5
27,27,5,1,1,26820,F,1.0297074,O,228.14104,4-5
28,28,5,1,1,26880,O,2.28,F,169.0,4-5
29,29,5,1,1,26940,F,1.1368768,O,111.99725,4-5
30,30,5,1,1,27000,O,1.52,C,104.0,4-5
31,31,5,1,1,27060,C,1.52,Z,149.0,4-5
32,32,5,1,1,27120,Z,1.0791049,G,160.08249,4-5
33,33,5,1,1,27180,G,0.59093475,N,202.57115,4-5
34,34,5,1,1,27240,N,0.6131275,F,159.50905,4-5
35,35,5,1,1,27300,F,0.76,B,146.0,4-5
36,36,5,1,1,27360,B,1.52,B,213.0,4-5
37,37,5,1,1,27420,B,0.0,B,0.0,4-5
38,38,5,1,1,27480,B,0.0,B,0.0,4-5
39,39,5,1,1,27540,B,0.0,B,0.0,4-5
41,41,5,1,1,27600,B,1.2,,184.3,4-5
